component_id,name,observed_version,original_cpe,firmware_linkage_type,source,source_name,runtime_status,runtime_evidence,runtime_evidence_strength,upstream_product,upstream_vendor,product_identity_status,normalization_status,normalized_product_version,normalization_evidence,cpe_family_status,active_exact_match,deprecated_match,deprecated_resolution_status,deprecated_chain,resolved_active_cpe,active_product_family_match,stable_template_status,configuration_gate_passed,configuration_only_match,configuration_criteria,mapping_path,proposed_gt_cpe,proposed_decision,decision_reason,discrepancy_fields,control_cpe_id,control_cpe_id_vs_gt,review_required,review_stage,review_reason,evidence_summary
200140,vuci-app-password-policy-api,1,cpe:2.3:a:vuci-app-password-policy-api:vuci-app-password-policy-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-password-policy/vuci-app-password-policy-api,vuci-app-password-policy-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200141,vuci-app-password-policy-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-password-policy-ui:vuci-app-password-policy-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-password-policy/vuci-app-password-policy-ui,vuci-app-password-policy-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200142,vuci-app-pcom-api,1,cpe:2.3:a:vuci-app-pcom-api:vuci-app-pcom-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-pcom/vuci-app-pcom-api,vuci-app-pcom-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200143,vuci-app-pcom-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-pcom-ui:vuci-app-pcom-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-pcom/vuci-app-pcom-ui,vuci-app-pcom-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200144,vuci-app-ports-settings-api,1,cpe:2.3:a:vuci-app-ports-settings-api:vuci-app-ports-settings-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-ports-settings/vuci-app-ports-settings-api,vuci-app-ports-settings-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200145,vuci-app-ports-settings-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-ports-settings-ui:vuci-app-ports-settings-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-ports-settings/vuci-app-ports-settings-ui,vuci-app-ports-settings-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200146,vuci-app-pptp-api,1,cpe:2.3:a:vuci-app-pptp-api:vuci-app-pptp-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-pptp/vuci-app-pptp-api,vuci-app-pptp-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200147,vuci-app-pptp-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-pptp-ui:vuci-app-pptp-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-pptp/vuci-app-pptp-ui,vuci-app-pptp-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200148,vuci-app-profiles-api,1,cpe:2.3:a:vuci-app-profiles-api:vuci-app-profiles-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-profiles/vuci-app-profiles-api,vuci-app-profiles-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200149,vuci-app-profiles-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-profiles-ui:vuci-app-profiles-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-profiles/vuci-app-profiles-ui,vuci-app-profiles-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200150,vuci-app-realtime-api,1,cpe:2.3:a:vuci-app-realtime-api:vuci-app-realtime-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-realtime/vuci-app-realtime-api,vuci-app-realtime-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200151,vuci-app-realtime-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-realtime-ui:vuci-app-realtime-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-realtime/vuci-app-realtime-ui,vuci-app-realtime-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200152,vuci-app-recipients-api,1,cpe:2.3:a:vuci-app-recipients-api:vuci-app-recipients-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-recipients/vuci-app-recipients-api,vuci-app-recipients-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200153,vuci-app-recipients-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-recipients-ui:vuci-app-recipients-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-recipients/vuci-app-recipients-ui,vuci-app-recipients-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200154,vuci-app-reset-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-reset-ui:vuci-app-reset-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-reset/vuci-app-reset-ui,vuci-app-reset-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200155,vuci-app-routes-api,1,cpe:2.3:a:vuci-app-routes-api:vuci-app-routes-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-routes/vuci-app-routes-api,vuci-app-routes-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200156,vuci-app-routes-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-routes-ui:vuci-app-routes-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-routes/vuci-app-routes-ui,vuci-app-routes-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200157,vuci-app-rut-fota-api,1,cpe:2.3:a:vuci-app-rut-fota-api:vuci-app-rut-fota-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-rut-fota/vuci-app-rut-fota-api,vuci-app-rut-fota-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200158,vuci-app-rut-fota-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-rut-fota-ui:vuci-app-rut-fota-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-rut-fota/vuci-app-rut-fota-ui,vuci-app-rut-fota-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200159,vuci-app-services-status-api,1,cpe:2.3:a:vuci-app-services-status-api:vuci-app-services-status-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-services-status/vuci-app-services-status-api,vuci-app-services-status-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200160,vuci-app-services-status-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-services-status-ui:vuci-app-services-status-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-services-status/vuci-app-services-status-ui,vuci-app-services-status-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200161,vuci-app-setup-wizard-api,1,cpe:2.3:a:vuci-app-setup-wizard-api:vuci-app-setup-wizard-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-setup-wizard/vuci-app-setup-wizard-api,vuci-app-setup-wizard-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200162,vuci-app-setup-wizard-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-setup-wizard-ui:vuci-app-setup-wizard-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-setup-wizard/vuci-app-setup-wizard-ui,vuci-app-setup-wizard-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200163,vuci-app-side-widget-api,1,cpe:2.3:a:vuci-app-side-widget-api:vuci-app-side-widget-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-side-widget/vuci-app-side-widget-api,vuci-app-side-widget-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200164,vuci-app-side-widget-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-side-widget-ui:vuci-app-side-widget-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-side-widget/vuci-app-side-widget-ui,vuci-app-side-widget-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200165,vuci-app-strong-swan-api,1,cpe:2.3:a:vuci-app-strong-swan-api:vuci-app-strong-swan-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-strong-swan/vuci-app-strong-swan-api,vuci-app-strong-swan-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200166,vuci-app-strong-swan-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-strong-swan-ui:vuci-app-strong-swan-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-strong-swan/vuci-app-strong-swan-ui,vuci-app-strong-swan-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200167,vuci-app-system-info-api,1,cpe:2.3:a:vuci-app-system-info-api:vuci-app-system-info-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-system-info/vuci-app-system-info-api,vuci-app-system-info-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200168,vuci-app-system-status-api,1,cpe:2.3:a:vuci-app-system-status-api:vuci-app-system-status-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-system-status/vuci-app-system-status-api,vuci-app-system-status-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200169,vuci-app-system-status-ui,2025-07-02-0eab43c-1,cpe:2.3:a:vuci-app-system-status-ui:vuci-app-system-status-ui:2025-07-02-0eab43c-1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-system-status/vuci-app-system-status-ui,vuci-app-system-status-ui,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
200170,vuci-app-topology-api,1,cpe:2.3:a:vuci-app-topology-api:vuci-app-topology-api:1:*:*:*:*:*:*:*,CONTROL_DIRECT,feeds/vuci/applications/vuci-app-topology/vuci-app-topology-api,vuci-app-topology-api,REVIEW_REQUIRED,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal.",MODERATE,,,PARTIAL_OR_SPLIT_COMPONENT,NOT_EVALUATED_RUNTIME_REVIEW,,,NOT_EVALUATED,false,false,,,,false,,false,false,,REVIEW_STOP,,,,N/A,,NO_CONTROL_CPE_ID,true,PRODUCT_RUNTIME,NO_FIXED_OFFICIAL_RUNTIME_ROLE_EVIDENCE,"Exact firmware linkage is present, but the fixed local evidence registry does not establish the upstream defining function for this component. Structural package role alone is non-terminal."
