component_id,repository,tag,sbom_source_path,bom_ref,component_type,component_name,component_version,publisher,purl,raw_cpe,structural_status,error_message,part_raw,vendor_raw,product_raw,version_raw,update_raw,edition_raw,language_raw,sw_edition_raw,target_sw_raw,target_hw_raw,other_raw
109110,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/tk8.6@8.6.16-1?arch=amd64&distro=debian-13.6&package-id=a1fd304263fa5581,library,tk8.6,8.6.16-1,Debian Tcl/Tk Packagers <pkg-tcltk-devel@lists.alioth.debian.org>,pkg:deb/debian/tk8.6@8.6.16-1?arch=amd64&distro=debian-13.6,cpe:2.3:a:tk8.6:tk8.6:8.6.16-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,tk8.6,tk8.6,8.6.16-1,*,*,*,*,*,*,*
109111,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/tk8.6-dev@8.6.16-1?arch=amd64&distro=debian-13.6&package-id=d26c0a4c75e3d2ed&upstream=tk8.6,library,tk8.6-dev,8.6.16-1,Debian Tcl/Tk Packagers <pkg-tcltk-devel@lists.alioth.debian.org>,pkg:deb/debian/tk8.6-dev@8.6.16-1?arch=amd64&distro=debian-13.6&upstream=tk8.6,cpe:2.3:a:tk8.6-dev:tk8.6-dev:8.6.16-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,tk8.6-dev,tk8.6-dev,8.6.16-1,*,*,*,*,*,*,*
109109,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/tk-dev@8.6.16?arch=amd64&distro=debian-13.6&package-id=0c510067a0fcd0fd&upstream=tcltk-defaults,library,tk-dev,8.6.16,Debian Tcl/Tk Packagers <pkg-tcltk-devel@lists.alioth.debian.org>,pkg:deb/debian/tk-dev@8.6.16?arch=amd64&distro=debian-13.6&upstream=tcltk-defaults,cpe:2.3:a:tk-dev:tk-dev:8.6.16:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,tk-dev,tk-dev,8.6.16,*,*,*,*,*,*,*
109112,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/tzdata@2026b-0%2Bdeb13u1?arch=all&distro=debian-13.6&package-id=c6c8689fd91c54f1,library,tzdata,2026b-0+deb13u1,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/tzdata@2026b-0%2Bdeb13u1?arch=all&distro=debian-13.6,cpe:2.3:a:tzdata:tzdata:2026b-0\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,tzdata,tzdata,2026b-0\+deb13u1,*,*,*,*,*,*,*
109113,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/ucf@3.0052?arch=all&distro=debian-13.6&package-id=431e8a67b2c010a5,library,ucf,3.0052,Mark Hindley <leepen@debian.org>,pkg:deb/debian/ucf@3.0052?arch=all&distro=debian-13.6,cpe:2.3:a:ucf:ucf:3.0052:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,ucf,ucf,3.0052,*,*,*,*,*,*,*
109114,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/unzip@6.0-29?arch=amd64&distro=debian-13.6&package-id=66851464c9e47bf1,library,unzip,6.0-29,Santiago Vila <sanvila@debian.org>,pkg:deb/debian/unzip@6.0-29?arch=amd64&distro=debian-13.6,cpe:2.3:a:unzip:unzip:6.0-29:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,unzip,unzip,6.0-29,*,*,*,*,*,*,*
109115,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/util-linux@2.41-5?arch=amd64&distro=debian-13.6&package-id=afc98bf002d364bb,library,util-linux,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/util-linux@2.41-5?arch=amd64&distro=debian-13.6,cpe:2.3:a:util-linux:util-linux:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,util-linux,util-linux,2.41-5,*,*,*,*,*,*,*
109116,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/uuid-dev@2.41-5?arch=amd64&distro=debian-13.6&package-id=150835ae2f1d6554&upstream=util-linux,library,uuid-dev,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/uuid-dev@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:uuid-dev:uuid-dev:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,uuid-dev,uuid-dev,2.41-5,*,*,*,*,*,*,*
109117,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/wget@1.25.0-2?arch=amd64&distro=debian-13.6&package-id=cd1dee0d8eb3394e,library,wget,1.25.0-2,Noël Köthe <noel@debian.org>,pkg:deb/debian/wget@1.25.0-2?arch=amd64&distro=debian-13.6,cpe:2.3:a:wget:wget:1.25.0-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,wget,wget,1.25.0-2,*,*,*,*,*,*,*
109118,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/x11-common@1%3A7.7%2B24%2Bdeb13u1?arch=all&distro=debian-13.6&package-id=236afdf21f58f2e4&upstream=xorg,library,x11-common,1:7.7+24+deb13u1,Debian X Strike Force <debian-x@lists.debian.org>,pkg:deb/debian/x11-common@1%3A7.7%2B24%2Bdeb13u1?arch=all&distro=debian-13.6&upstream=xorg,cpe:2.3:a:x11-common:x11-common:1\:7.7\+24\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,x11-common,x11-common,1\:7.7\+24\+deb13u1,*,*,*,*,*,*,*
109119,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/x11proto-dev@2024.1-1?arch=all&distro=debian-13.6&package-id=35301c8afca0fd66&upstream=xorgproto,library,x11proto-dev,2024.1-1,Debian X Strike Force <debian-x@lists.debian.org>,pkg:deb/debian/x11proto-dev@2024.1-1?arch=all&distro=debian-13.6&upstream=xorgproto,cpe:2.3:a:x11proto-dev:x11proto-dev:2024.1-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,x11proto-dev,x11proto-dev,2024.1-1,*,*,*,*,*,*,*
109120,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/xorg-sgml-doctools@1%3A1.11-1.1?arch=all&distro=debian-13.6&package-id=9a1de6cbb99e42b5,library,xorg-sgml-doctools,1:1.11-1.1,Debian X Strike Force <debian-x@lists.debian.org>,pkg:deb/debian/xorg-sgml-doctools@1%3A1.11-1.1?arch=all&distro=debian-13.6,cpe:2.3:a:xorg-sgml-doctools:xorg-sgml-doctools:1\:1.11-1.1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,xorg-sgml-doctools,xorg-sgml-doctools,1\:1.11-1.1,*,*,*,*,*,*,*
109121,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/xtrans-dev@1.4.0-1?arch=all&distro=debian-13.6&package-id=8d1e2a44dbc1f971&upstream=xtrans,library,xtrans-dev,1.4.0-1,Debian X Strike Force <debian-x@lists.debian.org>,pkg:deb/debian/xtrans-dev@1.4.0-1?arch=all&distro=debian-13.6&upstream=xtrans,cpe:2.3:a:xtrans-dev:xtrans-dev:1.4.0-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,xtrans-dev,xtrans-dev,1.4.0-1,*,*,*,*,*,*,*
109122,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/xz-utils@5.8.1-1%2Bdeb13u1?arch=amd64&distro=debian-13.6&package-id=889b8176a9963128,library,xz-utils,5.8.1-1+deb13u1,Sebastian Andrzej Siewior <sebastian@breakpoint.cc>,pkg:deb/debian/xz-utils@5.8.1-1%2Bdeb13u1?arch=amd64&distro=debian-13.6,cpe:2.3:a:xz-utils:xz-utils:5.8.1-1\+deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,xz-utils,xz-utils,5.8.1-1\+deb13u1,*,*,*,*,*,*,*
109123,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/zlib1g@1%3A1.3.dfsg%2Breally1.3.1-1%2Bb1?arch=amd64&distro=debian-13.6&package-id=8a1ec6d9372df578&upstream=zlib%401%3A1.3.dfsg%2Breally1.3.1-1,library,zlib1g,1:1.3.dfsg+really1.3.1-1+b1,Mark Brown <broonie@debian.org>,pkg:deb/debian/zlib1g@1%3A1.3.dfsg%2Breally1.3.1-1%2Bb1?arch=amd64&distro=debian-13.6&upstream=zlib%401%3A1.3.dfsg%2Breally1.3.1-1,cpe:2.3:a:zlib1g:zlib1g:1\:1.3.dfsg\+really1.3.1-1\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,zlib1g,zlib1g,1\:1.3.dfsg\+really1.3.1-1\+b1,*,*,*,*,*,*,*
109124,docker.io/library/python,3.14.6,pilot/results/sboms/python-3.14.6.cdx.json,pkg:deb/debian/zlib1g-dev@1%3A1.3.dfsg%2Breally1.3.1-1%2Bb1?arch=amd64&distro=debian-13.6&package-id=54881eece553bcf7&upstream=zlib%401%3A1.3.dfsg%2Breally1.3.1-1,library,zlib1g-dev,1:1.3.dfsg+really1.3.1-1+b1,Mark Brown <broonie@debian.org>,pkg:deb/debian/zlib1g-dev@1%3A1.3.dfsg%2Breally1.3.1-1%2Bb1?arch=amd64&distro=debian-13.6&upstream=zlib%401%3A1.3.dfsg%2Breally1.3.1-1,cpe:2.3:a:zlib1g-dev:zlib1g-dev:1\:1.3.dfsg\+really1.3.1-1\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,zlib1g-dev,zlib1g-dev,1\:1.3.dfsg\+really1.3.1-1\+b1,*,*,*,*,*,*,*
100890,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/apt@3.0.3?arch=amd64&distro=debian-13.6&package-id=0ea1a43670a5d18e,library,apt,3.0.3,APT Development Team <deity@lists.debian.org>,pkg:deb/debian/apt@3.0.3?arch=amd64&distro=debian-13.6,cpe:2.3:a:apt:apt:3.0.3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,apt,apt,3.0.3,*,*,*,*,*,*,*
100891,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/base-files@13.8%2Bdeb13u6?arch=amd64&distro=debian-13.6&package-id=852e09cf2b9dfd87,library,base-files,13.8+deb13u6,Santiago Vila <sanvila@debian.org>,pkg:deb/debian/base-files@13.8%2Bdeb13u6?arch=amd64&distro=debian-13.6,cpe:2.3:a:base-files:base-files:13.8\+deb13u6:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,base-files,base-files,13.8\+deb13u6,*,*,*,*,*,*,*
100892,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/base-passwd@3.6.7?arch=amd64&distro=debian-13.6&package-id=44aca50e14654da9,library,base-passwd,3.6.7,Shadow package maintainers <pkg-shadow-devel@lists.alioth.debian.org>,pkg:deb/debian/base-passwd@3.6.7?arch=amd64&distro=debian-13.6,cpe:2.3:a:base-passwd:base-passwd:3.6.7:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,base-passwd,base-passwd,3.6.7,*,*,*,*,*,*,*
100893,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/bash@5.2.37-2%2Bb9?arch=amd64&distro=debian-13.6&package-id=ca6f1c985bc1aba9&upstream=bash%405.2.37-2,library,bash,5.2.37-2+b9,Matthias Klose <doko@debian.org>,pkg:deb/debian/bash@5.2.37-2%2Bb9?arch=amd64&distro=debian-13.6&upstream=bash%405.2.37-2,cpe:2.3:a:bash:bash:5.2.37-2\+b9:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,bash,bash,5.2.37-2\+b9,*,*,*,*,*,*,*
100894,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/bsdutils@1%3A2.41-5?arch=amd64&distro=debian-13.6&package-id=15791da16e435065&upstream=util-linux%402.41-5,library,bsdutils,1:2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/bsdutils@1%3A2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux%402.41-5,cpe:2.3:a:bsdutils:bsdutils:1\:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,bsdutils,bsdutils,1\:2.41-5,*,*,*,*,*,*,*
100895,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/coreutils@9.7-3?arch=amd64&distro=debian-13.6&package-id=2f8436d480a75c8c,library,coreutils,9.7-3,Michael Stone <mstone@debian.org>,pkg:deb/debian/coreutils@9.7-3?arch=amd64&distro=debian-13.6,cpe:2.3:a:coreutils:coreutils:9.7-3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,coreutils,coreutils,9.7-3,*,*,*,*,*,*,*
100896,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/dash@0.5.12-12?arch=amd64&distro=debian-13.6&package-id=e919b2d690c3a4f3,library,dash,0.5.12-12,Andrej Shadura <andrewsh@debian.org>,pkg:deb/debian/dash@0.5.12-12?arch=amd64&distro=debian-13.6,cpe:2.3:a:dash:dash:0.5.12-12:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,dash,dash,0.5.12-12,*,*,*,*,*,*,*
100897,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/debconf@1.5.91?arch=all&distro=debian-13.6&package-id=0f203ecbcf805e2b,library,debconf,1.5.91,Debconf Developers <debconf-devel@lists.alioth.debian.org>,pkg:deb/debian/debconf@1.5.91?arch=all&distro=debian-13.6,cpe:2.3:a:debconf:debconf:1.5.91:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,debconf,debconf,1.5.91,*,*,*,*,*,*,*
100898,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/debian-archive-keyring@2025.1?arch=all&distro=debian-13.6&package-id=7991e18ee6aee390,library,debian-archive-keyring,2025.1,Debian Release Team <packages@release.debian.org>,pkg:deb/debian/debian-archive-keyring@2025.1?arch=all&distro=debian-13.6,cpe:2.3:a:debian-archive-keyring:debian-archive-keyring:2025.1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,debian-archive-keyring,debian-archive-keyring,2025.1,*,*,*,*,*,*,*
100899,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/debianutils@5.23.2?arch=amd64&distro=debian-13.6&package-id=1a372c2eb99c9c63,library,debianutils,5.23.2,Ileana Dumitrescu <ileanadumitrescu95@gmail.com>,pkg:deb/debian/debianutils@5.23.2?arch=amd64&distro=debian-13.6,cpe:2.3:a:debianutils:debianutils:5.23.2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,debianutils,debianutils,5.23.2,*,*,*,*,*,*,*
100900,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/diffutils@1%3A3.10-4?arch=amd64&distro=debian-13.6&package-id=928a2837cd45ff34,library,diffutils,1:3.10-4,Santiago Vila <sanvila@debian.org>,pkg:deb/debian/diffutils@1%3A3.10-4?arch=amd64&distro=debian-13.6,cpe:2.3:a:diffutils:diffutils:1\:3.10-4:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,diffutils,diffutils,1\:3.10-4,*,*,*,*,*,*,*
100901,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/dpkg@1.22.22?arch=amd64&distro=debian-13.6&package-id=3fcb1891109bbf9a,library,dpkg,1.22.22,Dpkg Developers <debian-dpkg@lists.debian.org>,pkg:deb/debian/dpkg@1.22.22?arch=amd64&distro=debian-13.6,cpe:2.3:a:dpkg:dpkg:1.22.22:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,dpkg,dpkg,1.22.22,*,*,*,*,*,*,*
100902,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/findutils@4.10.0-3?arch=amd64&distro=debian-13.6&package-id=d26956c159c0ed3a,library,findutils,4.10.0-3,Andreas Metzler <ametzler@debian.org>,pkg:deb/debian/findutils@4.10.0-3?arch=amd64&distro=debian-13.6,cpe:2.3:a:findutils:findutils:4.10.0-3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,findutils,findutils,4.10.0-3,*,*,*,*,*,*,*
100903,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/gcc-14-base@14.2.0-19?arch=amd64&distro=debian-13.6&package-id=8a928cc6733b8d4c&upstream=gcc-14,library,gcc-14-base,14.2.0-19,Debian GCC Maintainers <debian-gcc@lists.debian.org>,pkg:deb/debian/gcc-14-base@14.2.0-19?arch=amd64&distro=debian-13.6&upstream=gcc-14,cpe:2.3:a:gcc-14-base:gcc-14-base:14.2.0-19:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,gcc-14-base,gcc-14-base,14.2.0-19,*,*,*,*,*,*,*
100904,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/grep@3.11-4?arch=amd64&distro=debian-13.6&package-id=a92d218620498fb7,library,grep,3.11-4,Anibal Monsalve Salazar <anibal@debian.org>,pkg:deb/debian/grep@3.11-4?arch=amd64&distro=debian-13.6,cpe:2.3:a:grep:grep:3.11-4:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,grep,grep,3.11-4,*,*,*,*,*,*,*
100905,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/gzip@1.13-1?arch=amd64&distro=debian-13.6&package-id=b30644f429eabdac,library,gzip,1.13-1,Milan Kupcevic <milan@debian.org>,pkg:deb/debian/gzip@1.13-1?arch=amd64&distro=debian-13.6,cpe:2.3:a:gzip:gzip:1.13-1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,gzip,gzip,1.13-1,*,*,*,*,*,*,*
100906,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/hostname@3.25?arch=amd64&distro=debian-13.6&package-id=99de93ca9ff6e65f,library,hostname,3.25,Michael Meskes <meskes@debian.org>,pkg:deb/debian/hostname@3.25?arch=amd64&distro=debian-13.6,cpe:2.3:a:hostname:hostname:3.25:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,hostname,hostname,3.25,*,*,*,*,*,*,*
100907,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/init-system-helpers@1.69~deb13u1?arch=all&distro=debian-13.6&package-id=40e23b20a464282c,library,init-system-helpers,1.69~deb13u1,Debian systemd Maintainers <pkg-systemd-maintainers@lists.alioth.debian.org>,pkg:deb/debian/init-system-helpers@1.69~deb13u1?arch=all&distro=debian-13.6,cpe:2.3:a:init-system-helpers:init-system-helpers:1.69\~deb13u1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,init-system-helpers,init-system-helpers,1.69\~deb13u1,*,*,*,*,*,*,*
100908,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libacl1@2.3.2-2%2Bb1?arch=amd64&distro=debian-13.6&package-id=0af6f2d3417a318d&upstream=acl%402.3.2-2,library,libacl1,2.3.2-2+b1,Guillem Jover <guillem@debian.org>,pkg:deb/debian/libacl1@2.3.2-2%2Bb1?arch=amd64&distro=debian-13.6&upstream=acl%402.3.2-2,cpe:2.3:a:libacl1:libacl1:2.3.2-2\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libacl1,libacl1,2.3.2-2\+b1,*,*,*,*,*,*,*
100909,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libapt-pkg7.0@3.0.3?arch=amd64&distro=debian-13.6&package-id=25f4161ec6258e4d&upstream=apt,library,libapt-pkg7.0,3.0.3,APT Development Team <deity@lists.debian.org>,pkg:deb/debian/libapt-pkg7.0@3.0.3?arch=amd64&distro=debian-13.6&upstream=apt,cpe:2.3:a:libapt-pkg7.0:libapt-pkg7.0:3.0.3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libapt-pkg7.0,libapt-pkg7.0,3.0.3,*,*,*,*,*,*,*
100910,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libattr1@1%3A2.5.2-3?arch=amd64&distro=debian-13.6&package-id=6f2066ac1c2128fd&upstream=attr,library,libattr1,1:2.5.2-3,Guillem Jover <guillem@debian.org>,pkg:deb/debian/libattr1@1%3A2.5.2-3?arch=amd64&distro=debian-13.6&upstream=attr,cpe:2.3:a:libattr1:libattr1:1\:2.5.2-3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libattr1,libattr1,1\:2.5.2-3,*,*,*,*,*,*,*
100912,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libaudit1@1%3A4.0.2-2%2Bb2?arch=amd64&distro=debian-13.6&package-id=2ca8f5fa0f4e4bfa&upstream=audit%401%3A4.0.2-2,library,libaudit1,1:4.0.2-2+b2,Laurent Bigonville <bigon@debian.org>,pkg:deb/debian/libaudit1@1%3A4.0.2-2%2Bb2?arch=amd64&distro=debian-13.6&upstream=audit%401%3A4.0.2-2,cpe:2.3:a:libaudit1:libaudit1:1\:4.0.2-2\+b2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libaudit1,libaudit1,1\:4.0.2-2\+b2,*,*,*,*,*,*,*
100911,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libaudit-common@1%3A4.0.2-2?arch=all&distro=debian-13.6&package-id=6cb43ac21ec2f2a0&upstream=audit,library,libaudit-common,1:4.0.2-2,Laurent Bigonville <bigon@debian.org>,pkg:deb/debian/libaudit-common@1%3A4.0.2-2?arch=all&distro=debian-13.6&upstream=audit,cpe:2.3:a:libaudit-common:libaudit-common:1\:4.0.2-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libaudit-common,libaudit-common,1\:4.0.2-2,*,*,*,*,*,*,*
100913,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libblkid1@2.41-5?arch=amd64&distro=debian-13.6&package-id=229bfebd2f7fc7f3&upstream=util-linux,library,libblkid1,2.41-5,Chris Hofstaedtler <zeha@debian.org>,pkg:deb/debian/libblkid1@2.41-5?arch=amd64&distro=debian-13.6&upstream=util-linux,cpe:2.3:a:libblkid1:libblkid1:2.41-5:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libblkid1,libblkid1,2.41-5,*,*,*,*,*,*,*
100914,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libbsd0@0.12.2-2?arch=amd64&distro=debian-13.6&package-id=5421a64a3af7445b&upstream=libbsd,library,libbsd0,0.12.2-2,Guillem Jover <guillem@debian.org>,pkg:deb/debian/libbsd0@0.12.2-2?arch=amd64&distro=debian-13.6&upstream=libbsd,cpe:2.3:a:libbsd0:libbsd0:0.12.2-2:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libbsd0,libbsd0,0.12.2-2,*,*,*,*,*,*,*
100915,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libbz2-1.0@1.0.8-6?arch=amd64&distro=debian-13.6&package-id=6004b03bf692a003&upstream=bzip2,library,libbz2-1.0,1.0.8-6,Anibal Monsalve Salazar <anibal@debian.org>,pkg:deb/debian/libbz2-1.0@1.0.8-6?arch=amd64&distro=debian-13.6&upstream=bzip2,cpe:2.3:a:libbz2-1.0:libbz2-1.0:1.0.8-6:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libbz2-1.0,libbz2-1.0,1.0.8-6,*,*,*,*,*,*,*
100917,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libc6@2.41-12%2Bdeb13u3?arch=amd64&distro=debian-13.6&package-id=396f0047ff1f6fad&upstream=glibc,library,libc6,2.41-12+deb13u3,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/libc6@2.41-12%2Bdeb13u3?arch=amd64&distro=debian-13.6&upstream=glibc,cpe:2.3:a:libc6:libc6:2.41-12\+deb13u3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libc6,libc6,2.41-12\+deb13u3,*,*,*,*,*,*,*
100919,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libcap2@1%3A2.75-10%2Bdeb13u1%2Bb1?arch=amd64&distro=debian-13.6&package-id=82b01daae666f7f2&upstream=libcap2%401%3A2.75-10%2Bdeb13u1,library,libcap2,1:2.75-10+deb13u1+b1,Christian Kastner <ckk@debian.org>,pkg:deb/debian/libcap2@1%3A2.75-10%2Bdeb13u1%2Bb1?arch=amd64&distro=debian-13.6&upstream=libcap2%401%3A2.75-10%2Bdeb13u1,cpe:2.3:a:libcap2:libcap2:1\:2.75-10\+deb13u1\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcap2,libcap2,1\:2.75-10\+deb13u1\+b1,*,*,*,*,*,*,*
100918,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libcap-ng0@0.8.5-4%2Bb1?arch=amd64&distro=debian-13.6&package-id=b41a5e7ee674f97b&upstream=libcap-ng%400.8.5-4,library,libcap-ng0,0.8.5-4+b1,Håvard F. Aasen <havard.f.aasen@pfft.no>,pkg:deb/debian/libcap-ng0@0.8.5-4%2Bb1?arch=amd64&distro=debian-13.6&upstream=libcap-ng%400.8.5-4,cpe:2.3:a:libcap-ng0:libcap-ng0:0.8.5-4\+b1:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libcap-ng0,libcap-ng0,0.8.5-4\+b1,*,*,*,*,*,*,*
100916,docker.io/library/redis,8.8.0,pilot/results/sboms/redis-8.8.0.cdx.json,pkg:deb/debian/libc-bin@2.41-12%2Bdeb13u3?arch=amd64&distro=debian-13.6&package-id=db8f902611567c92&upstream=glibc,library,libc-bin,2.41-12+deb13u3,GNU Libc Maintainers <debian-glibc@lists.debian.org>,pkg:deb/debian/libc-bin@2.41-12%2Bdeb13u3?arch=amd64&distro=debian-13.6&upstream=glibc,cpe:2.3:a:libc-bin:libc-bin:2.41-12\+deb13u3:*:*:*:*:*:*:*,STRUCTURALLY_VALID,,a,libc-bin,libc-bin,2.41-12\+deb13u3,*,*,*,*,*,*,*
