primary_cpe,component_count,status,matched_cpe_name_id,deprecated,snapshot_id
cpe:2.3:a:libheif-plugin-libde265:libheif-plugin-libde265:1.19.8-1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libheif1:libheif1:1.15.1-1\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libheif1:libheif1:1.19.8-1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libhogweed6:libhogweed6:3.8.1-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libhogweed6t64:libhogweed6t64:3.10.1-1:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libhwasan0:libhwasan0:14.2.0-19:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libice-dev:libice-dev:2\:1.0.10-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libice-dev:libice-dev:2\:1.1.1-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libice6:libice6:2\:1.0.10-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libice6:libice6:2\:1.1.1-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libicu-dev:libicu-dev:72.1-3\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libicu-dev:libicu-dev:76.1-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libicu72:libicu72:72.1-3\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libicu76:libicu76:76.1-4:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libidn2-0:libidn2-0:2.3.3-1\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libidn2-0:libidn2-0:2.3.8-2:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libidn2-dev:libidn2-dev:2.3.8-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libimagequant0:libimagequant0:2.18.0-1\+b2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libimath-3-1-29:libimath-3-1-29:3.1.6-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libimath-3-1-29t64:libimath-3-1-29t64:3.1.12-1\+b3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libimath-dev:libimath-dev:3.1.12-1\+b3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libimath-dev:libimath-dev:3.1.6-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libintl:libintl:0.23.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libisl23:libisl23:0.25-1.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libisl23:libisl23:0.27-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libitm1:libitm1:12.2.0-14\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libitm1:libitm1:14.2.0-19:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjansson4:libjansson4:2.14-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjansson4:libjansson4:2.14-2\+b3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjbig-dev:libjbig-dev:2.1-6.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjbig-dev:libjbig-dev:2.1-6.1\+b2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjbig0:libjbig0:2.1-6.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjbig0:libjbig0:2.1-6.1\+b2:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjpeg-dev:libjpeg-dev:1\:2.1.5-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjpeg-dev:libjpeg-dev:1\:2.1.5-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjpeg62-turbo-dev:libjpeg62-turbo-dev:1\:2.1.5-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjpeg62-turbo-dev:libjpeg62-turbo-dev:1\:2.1.5-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjpeg62-turbo:libjpeg62-turbo:1\:2.1.5-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjpeg62-turbo:libjpeg62-turbo:1\:2.1.5-4:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libjson-perl:libjson-perl:4.10000-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libk5crypto3:libk5crypto3:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libk5crypto3:libk5crypto3:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkadm5clnt-mit12:libkadm5clnt-mit12:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkadm5clnt-mit12:libkadm5clnt-mit12:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkadm5srv-mit12:libkadm5srv-mit12:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkadm5srv-mit12:libkadm5srv-mit12:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkdb5-10:libkdb5-10:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkdb5-10t64:libkdb5-10t64:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkeyutils1:libkeyutils1:1.6.3-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkeyutils1:libkeyutils1:1.6.3-6:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkrb5-3:libkrb5-3:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkrb5-3:libkrb5-3:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkrb5-dev:libkrb5-dev:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkrb5-dev:libkrb5-dev:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkrb5support0:libkrb5support0:1.20.1-2\+deb12u5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libkrb5support0:libkrb5support0:1.21.3-5\+deb13u1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libksba8:libksba8:1.6.3-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libksba8:libksba8:1.6.7-2\+b1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblastlog2-2:liblastlog2-2:2.41-5:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblcms2-2:liblcms2-2:2.14-2\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblcms2-2:liblcms2-2:2.16-2\+deb13u2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblcms2-dev:liblcms2-dev:2.14-2\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblcms2-dev:liblcms2-dev:2.16-2\+deb13u2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libldap-2.5-0:libldap-2.5-0:2.5.13\+dfsg-5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libldap-dev:libldap-dev:2.6.10\+dfsg-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libldap2:libldap2:2.6.10\+dfsg-1:*:*:*:*:*:*:*,3,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblerc-dev:liblerc-dev:4.0.0\+ds-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblerc-dev:liblerc-dev:4.0.0\+ds-5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblerc4:liblerc4:4.0.0\+ds-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblerc4:liblerc4:4.0.0\+ds-5:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libllvm19:libllvm19:1\:19.1.7-3\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblqr-1-0-dev:liblqr-1-0-dev:0.4.2-2.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblqr-1-0-dev:liblqr-1-0-dev:0.4.2-2.1\+b2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblqr-1-0:liblqr-1-0:0.4.2-2.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblqr-1-0:liblqr-1-0:0.4.2-2.1\+b2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblsan0:liblsan0:12.2.0-14\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblsan0:liblsan0:14.2.0-19:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libltdl-dev:libltdl-dev:2.4.7-7\~deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libltdl-dev:libltdl-dev:2.5.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libltdl7:libltdl7:2.4.7-7\~deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libltdl7:libltdl7:2.5.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblz4-1:liblz4-1:1.10.0-4:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblz4-1:liblz4-1:1.10.0-8:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblz4-1:liblz4-1:1.9.4-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzma-dev:liblzma-dev:5.4.1-1\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzma-dev:liblzma-dev:5.8.1-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzma5:liblzma5:5.4.1-1\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzma5:liblzma5:5.8.1-1\+deb13u1:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzma5:liblzma5:5.8.3-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzo2-2:liblzo2-2:2.10-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:liblzo2-2:liblzo2-2:2.10-3\+b1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagic-mgc:libmagic-mgc:1\:5.44-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagic-mgc:libmagic-mgc:1\:5.46-5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagic1:libmagic1:1\:5.44-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagic1t64:libmagic1t64:1\:5.46-5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-6-arch-config:libmagickcore-6-arch-config:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-6-headers:libmagickcore-6-headers:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-6.q16-6-extra:libmagickcore-6.q16-6-extra:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-6.q16-6:libmagickcore-6.q16-6:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-6.q16-dev:libmagickcore-6.q16-dev:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-7-arch-config:libmagickcore-7-arch-config:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-7-headers:libmagickcore-7-headers:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-7.q16-10-extra:libmagickcore-7.q16-10-extra:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-7.q16-10:libmagickcore-7.q16-10:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-7.q16-dev:libmagickcore-7.q16-dev:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-dev:libmagickcore-dev:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickcore-dev:libmagickcore-dev:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-6-headers:libmagickwand-6-headers:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-6.q16-6:libmagickwand-6.q16-6:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-6.q16-dev:libmagickwand-6.q16-dev:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-7-headers:libmagickwand-7-headers:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-7.q16-10:libmagickwand-7.q16-10:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-7.q16-dev:libmagickwand-7.q16-dev:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-dev:libmagickwand-dev:8\:6.9.11.60\+dfsg-1.6\+deb12u12:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmagickwand-dev:libmagickwand-dev:8\:7.1.1.43\+dfsg1-1\+deb13u11:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmariadb-dev-compat:libmariadb-dev-compat:1\:10.11.18-0\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmariadb-dev-compat:libmariadb-dev-compat:1\:11.8.6-0\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmariadb-dev:libmariadb-dev:1\:10.11.18-0\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmariadb-dev:libmariadb-dev:1\:11.8.6-0\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmariadb3:libmariadb3:1\:10.11.18-0\+deb12u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmariadb3:libmariadb3:1\:11.8.6-0\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmaxminddb-dev:libmaxminddb-dev:1.12.2-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmaxminddb-dev:libmaxminddb-dev:1.7.1-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmaxminddb0:libmaxminddb0:1.12.2-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmaxminddb0:libmaxminddb0:1.7.1-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmd0:libmd0:1.0.4-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmd0:libmd0:1.1.0-2\+b1:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmd0:libmd0:1.1.0-2build4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmount-dev:libmount-dev:2.38.1-5\+deb12u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmount-dev:libmount-dev:2.41-5:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmount1:libmount1:2.38.1-5\+deb12u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmount1:libmount1:2.41-5:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmount1:libmount1:2.41.3-3ubuntu2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmpc3:libmpc3:1.3.1-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmpc3:libmpc3:1.3.1-1\+b3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmpfr6:libmpfr6:4.2.0-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libmpfr6:libmpfr6:4.2.2-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncurses-dev:libncurses-dev:6.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncurses-dev:libncurses-dev:6.5\+20250216-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncurses5-dev:libncurses5-dev:6.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncurses6:libncurses6:6.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncurses6:libncurses6:6.5\+20250216-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncursesw5-dev:libncursesw5-dev:6.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncursesw6:libncursesw6:6.4-4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncursesw6:libncursesw6:6.5\+20250216-2:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libncursesw6:libncursesw6:6.6\+20251231-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnettle8:libnettle8:3.8.1-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnettle8t64:libnettle8t64:3.10.1-1:*:*:*:*:*:*:*,5,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnghttp2-14:libnghttp2-14:1.52.0-1\+deb12u3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnghttp2-14:libnghttp2-14:1.64.0-1.1\+deb13u1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnghttp2-dev:libnghttp2-dev:1.64.0-1.1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnghttp3-9:libnghttp3-9:1.8.0-1:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnghttp3-dev:libnghttp3-dev:1.8.0-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libngtcp2-16:libngtcp2-16:1.11.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libngtcp2-crypto-gnutls8:libngtcp2-crypto-gnutls8:1.11.0-1\+deb13u1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmaccess:libnpmaccess:10.0.3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmdiff:libnpmdiff:8.1.9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmexec:libnpmexec:10.2.9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmfund:libnpmfund:7.0.23:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmorg:libnpmorg:8.0.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmpack:libnpmpack:9.1.9:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmpublish:libnpmpublish:11.2.0:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmsearch:libnpmsearch:9.0.1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmteam:libnpmteam:8.0.2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpmversion:libnpmversion:8.0.4:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpth0:libnpth0:1.6-3:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnpth0t64:libnpth0t64:1.8-3:*:*:*:*:*:*:*,2,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnsl-dev:libnsl-dev:1.3.0-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnsl2:libnsl2:1.3.0-2:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnss-wrapper:libnss-wrapper:1.1.16-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
cpe:2.3:a:libnuma1:libnuma1:2.0.16-1:*:*:*:*:*:*:*,1,NOT_IN_DICTIONARY,,,20260725T035002Z
