component_id,image_id,image_reference,component_name,component_version,primary_cpe,status,matched_cpe_name_id,deprecated,snapshot_id
109228,18,docker.io/library/python:3.14.6,/usr/bin/debconf-apt-progress,,,NOT_PRESENT,,,20260725T035002Z
109229,18,docker.io/library/python:3.14.6,/usr/bin/debconf-communicate,,,NOT_PRESENT,,,20260725T035002Z
109230,18,docker.io/library/python:3.14.6,/usr/bin/debconf-copydb,,,NOT_PRESENT,,,20260725T035002Z
109231,18,docker.io/library/python:3.14.6,/usr/bin/debconf-escape,,,NOT_PRESENT,,,20260725T035002Z
109232,18,docker.io/library/python:3.14.6,/usr/bin/debconf-set-selections,,,NOT_PRESENT,,,20260725T035002Z
109233,18,docker.io/library/python:3.14.6,/usr/bin/debconf-show,,,NOT_PRESENT,,,20260725T035002Z
109225,18,docker.io/library/python:3.14.6,/usr/bin/deb-systemd-helper,,,NOT_PRESENT,,,20260725T035002Z
109226,18,docker.io/library/python:3.14.6,/usr/bin/deb-systemd-invoke,,,NOT_PRESENT,,,20260725T035002Z
119161,18,docker.io/library/python:3.14.6,/usr/bin/derb,,,NOT_PRESENT,,,20260725T035002Z
109234,18,docker.io/library/python:3.14.6,/usr/bin/df,,,NOT_PRESENT,,,20260725T035002Z
119162,18,docker.io/library/python:3.14.6,/usr/bin/dh_autotools-dev_restoreconfig,,,NOT_PRESENT,,,20260725T035002Z
119163,18,docker.io/library/python:3.14.6,/usr/bin/dh_autotools-dev_updateconfig,,,NOT_PRESENT,,,20260725T035002Z
109235,18,docker.io/library/python:3.14.6,/usr/bin/diff,,,NOT_PRESENT,,,20260725T035002Z
109236,18,docker.io/library/python:3.14.6,/usr/bin/diff3,,,NOT_PRESENT,,,20260725T035002Z
109237,18,docker.io/library/python:3.14.6,/usr/bin/dir,,,NOT_PRESENT,,,20260725T035002Z
109238,18,docker.io/library/python:3.14.6,/usr/bin/dircolors,,,NOT_PRESENT,,,20260725T035002Z
113286,18,docker.io/library/python:3.14.6,/usr/bin/dirmngr,,,NOT_PRESENT,,,20260725T035002Z
113287,18,docker.io/library/python:3.14.6,/usr/bin/dirmngr-client,,,NOT_PRESENT,,,20260725T035002Z
109239,18,docker.io/library/python:3.14.6,/usr/bin/dirname,,,NOT_PRESENT,,,20260725T035002Z
109240,18,docker.io/library/python:3.14.6,/usr/bin/dmesg,,,NOT_PRESENT,,,20260725T035002Z
109241,18,docker.io/library/python:3.14.6,/usr/bin/dpkg,,,NOT_PRESENT,,,20260725T035002Z
119164,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-architecture,,,NOT_PRESENT,,,20260725T035002Z
119165,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-buildapi,,,NOT_PRESENT,,,20260725T035002Z
119166,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-buildflags,,,NOT_PRESENT,,,20260725T035002Z
119167,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-buildpackage,,,NOT_PRESENT,,,20260725T035002Z
119168,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-buildtree,,,NOT_PRESENT,,,20260725T035002Z
119169,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-checkbuilddeps,,,NOT_PRESENT,,,20260725T035002Z
109242,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-deb,,,NOT_PRESENT,,,20260725T035002Z
119170,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-distaddfile,,,NOT_PRESENT,,,20260725T035002Z
109243,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-divert,,,NOT_PRESENT,,,20260725T035002Z
119171,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-genbuildinfo,,,NOT_PRESENT,,,20260725T035002Z
119172,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-genchanges,,,NOT_PRESENT,,,20260725T035002Z
119173,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-gencontrol,,,NOT_PRESENT,,,20260725T035002Z
119174,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-gensymbols,,,NOT_PRESENT,,,20260725T035002Z
109244,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-maintscript-helper,,,NOT_PRESENT,,,20260725T035002Z
119175,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-mergechangelogs,,,NOT_PRESENT,,,20260725T035002Z
119176,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-name,,,NOT_PRESENT,,,20260725T035002Z
119177,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-parsechangelog,,,NOT_PRESENT,,,20260725T035002Z
109245,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-query,,,NOT_PRESENT,,,20260725T035002Z
109246,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-realpath,,,NOT_PRESENT,,,20260725T035002Z
119178,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-scanpackages,,,NOT_PRESENT,,,20260725T035002Z
119179,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-scansources,,,NOT_PRESENT,,,20260725T035002Z
119180,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-shlibdeps,,,NOT_PRESENT,,,20260725T035002Z
119181,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-source,,,NOT_PRESENT,,,20260725T035002Z
109247,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-split,,,NOT_PRESENT,,,20260725T035002Z
109248,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-statoverride,,,NOT_PRESENT,,,20260725T035002Z
109249,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-trigger,,,NOT_PRESENT,,,20260725T035002Z
119182,18,docker.io/library/python:3.14.6,/usr/bin/dpkg-vendor,,,NOT_PRESENT,,,20260725T035002Z
109250,18,docker.io/library/python:3.14.6,/usr/bin/du,,,NOT_PRESENT,,,20260725T035002Z
109251,18,docker.io/library/python:3.14.6,/usr/bin/echo,,,NOT_PRESENT,,,20260725T035002Z
109252,18,docker.io/library/python:3.14.6,/usr/bin/egrep,,,NOT_PRESENT,,,20260725T035002Z
114427,18,docker.io/library/python:3.14.6,/usr/bin/enc2xs,,,NOT_PRESENT,,,20260725T035002Z
114428,18,docker.io/library/python:3.14.6,/usr/bin/encguess,,,NOT_PRESENT,,,20260725T035002Z
109253,18,docker.io/library/python:3.14.6,/usr/bin/env,,,NOT_PRESENT,,,20260725T035002Z
109254,18,docker.io/library/python:3.14.6,/usr/bin/expand,,,NOT_PRESENT,,,20260725T035002Z
109255,18,docker.io/library/python:3.14.6,/usr/bin/expiry,,,NOT_PRESENT,,,20260725T035002Z
109256,18,docker.io/library/python:3.14.6,/usr/bin/expr,,,NOT_PRESENT,,,20260725T035002Z
109257,18,docker.io/library/python:3.14.6,/usr/bin/factor,,,NOT_PRESENT,,,20260725T035002Z
109258,18,docker.io/library/python:3.14.6,/usr/bin/fallocate,,,NOT_PRESENT,,,20260725T035002Z
109259,18,docker.io/library/python:3.14.6,/usr/bin/false,,,NOT_PRESENT,,,20260725T035002Z
119183,18,docker.io/library/python:3.14.6,/usr/bin/fc-cache,,,NOT_PRESENT,,,20260725T035002Z
119184,18,docker.io/library/python:3.14.6,/usr/bin/fc-cat,,,NOT_PRESENT,,,20260725T035002Z
119185,18,docker.io/library/python:3.14.6,/usr/bin/fc-conflist,,,NOT_PRESENT,,,20260725T035002Z
119186,18,docker.io/library/python:3.14.6,/usr/bin/fc-list,,,NOT_PRESENT,,,20260725T035002Z
119187,18,docker.io/library/python:3.14.6,/usr/bin/fc-match,,,NOT_PRESENT,,,20260725T035002Z
119188,18,docker.io/library/python:3.14.6,/usr/bin/fc-pattern,,,NOT_PRESENT,,,20260725T035002Z
119189,18,docker.io/library/python:3.14.6,/usr/bin/fc-query,,,NOT_PRESENT,,,20260725T035002Z
119190,18,docker.io/library/python:3.14.6,/usr/bin/fc-scan,,,NOT_PRESENT,,,20260725T035002Z
119191,18,docker.io/library/python:3.14.6,/usr/bin/fc-validate,,,NOT_PRESENT,,,20260725T035002Z
119194,18,docker.io/library/python:3.14.6,/usr/bin/fftwf-wisdom,,,NOT_PRESENT,,,20260725T035002Z
119195,18,docker.io/library/python:3.14.6,/usr/bin/fftwl-wisdom,,,NOT_PRESENT,,,20260725T035002Z
119196,18,docker.io/library/python:3.14.6,/usr/bin/fftwq-wisdom,,,NOT_PRESENT,,,20260725T035002Z
119192,18,docker.io/library/python:3.14.6,/usr/bin/fftw-wisdom,,,NOT_PRESENT,,,20260725T035002Z
119193,18,docker.io/library/python:3.14.6,/usr/bin/fftw-wisdom-to-conf,,,NOT_PRESENT,,,20260725T035002Z
109260,18,docker.io/library/python:3.14.6,/usr/bin/fgrep,,,NOT_PRESENT,,,20260725T035002Z
119197,18,docker.io/library/python:3.14.6,/usr/bin/file,,,NOT_PRESENT,,,20260725T035002Z
109261,18,docker.io/library/python:3.14.6,/usr/bin/find,,,NOT_PRESENT,,,20260725T035002Z
109262,18,docker.io/library/python:3.14.6,/usr/bin/findmnt,,,NOT_PRESENT,,,20260725T035002Z
109263,18,docker.io/library/python:3.14.6,/usr/bin/flock,,,NOT_PRESENT,,,20260725T035002Z
109264,18,docker.io/library/python:3.14.6,/usr/bin/fmt,,,NOT_PRESENT,,,20260725T035002Z
109265,18,docker.io/library/python:3.14.6,/usr/bin/fold,,,NOT_PRESENT,,,20260725T035002Z
114429,18,docker.io/library/python:3.14.6,/usr/bin/free,,,NOT_PRESENT,,,20260725T035002Z
119198,18,docker.io/library/python:3.14.6,/usr/bin/funzip,,,NOT_PRESENT,,,20260725T035002Z
119199,18,docker.io/library/python:3.14.6,/usr/bin/gapplication,,,NOT_PRESENT,,,20260725T035002Z
119200,18,docker.io/library/python:3.14.6,/usr/bin/gdbus,,,NOT_PRESENT,,,20260725T035002Z
119201,18,docker.io/library/python:3.14.6,/usr/bin/gdbus-codegen,,,NOT_PRESENT,,,20260725T035002Z
119202,18,docker.io/library/python:3.14.6,/usr/bin/gdk-pixbuf-csource,,,NOT_PRESENT,,,20260725T035002Z
119203,18,docker.io/library/python:3.14.6,/usr/bin/gdk-pixbuf-pixdata,,,NOT_PRESENT,,,20260725T035002Z
119204,18,docker.io/library/python:3.14.6,/usr/bin/gdk-pixbuf-thumbnailer,,,NOT_PRESENT,,,20260725T035002Z
119205,18,docker.io/library/python:3.14.6,/usr/bin/genbrk,,,NOT_PRESENT,,,20260725T035002Z
119206,18,docker.io/library/python:3.14.6,/usr/bin/gencat,,,NOT_PRESENT,,,20260725T035002Z
119207,18,docker.io/library/python:3.14.6,/usr/bin/gencfu,,,NOT_PRESENT,,,20260725T035002Z
119208,18,docker.io/library/python:3.14.6,/usr/bin/gencnval,,,NOT_PRESENT,,,20260725T035002Z
119209,18,docker.io/library/python:3.14.6,/usr/bin/gendict,,,NOT_PRESENT,,,20260725T035002Z
119210,18,docker.io/library/python:3.14.6,/usr/bin/genrb,,,NOT_PRESENT,,,20260725T035002Z
109266,18,docker.io/library/python:3.14.6,/usr/bin/getconf,,,NOT_PRESENT,,,20260725T035002Z
109267,18,docker.io/library/python:3.14.6,/usr/bin/getent,,,NOT_PRESENT,,,20260725T035002Z
109268,18,docker.io/library/python:3.14.6,/usr/bin/getopt,,,NOT_PRESENT,,,20260725T035002Z
119211,18,docker.io/library/python:3.14.6,/usr/bin/gio,,,NOT_PRESENT,,,20260725T035002Z
114430,18,docker.io/library/python:3.14.6,/usr/bin/git,,,NOT_PRESENT,,,20260725T035002Z
114431,18,docker.io/library/python:3.14.6,/usr/bin/git-shell,,,NOT_PRESENT,,,20260725T035002Z
119212,18,docker.io/library/python:3.14.6,/usr/bin/glib-compile-resources,,,NOT_PRESENT,,,20260725T035002Z
119213,18,docker.io/library/python:3.14.6,/usr/bin/glib-genmarshal,,,NOT_PRESENT,,,20260725T035002Z
119214,18,docker.io/library/python:3.14.6,/usr/bin/glib-gettextize,,,NOT_PRESENT,,,20260725T035002Z
119215,18,docker.io/library/python:3.14.6,/usr/bin/glib-mkenums,,,NOT_PRESENT,,,20260725T035002Z
119216,18,docker.io/library/python:3.14.6,/usr/bin/gobject-query,,,NOT_PRESENT,,,20260725T035002Z
109269,18,docker.io/library/python:3.14.6,/usr/bin/gpasswd,,,NOT_PRESENT,,,20260725T035002Z
113288,18,docker.io/library/python:3.14.6,/usr/bin/gpg,,,NOT_PRESENT,,,20260725T035002Z
113289,18,docker.io/library/python:3.14.6,/usr/bin/gpg-agent,,,NOT_PRESENT,,,20260725T035002Z
113291,18,docker.io/library/python:3.14.6,/usr/bin/gpgconf,,,NOT_PRESENT,,,20260725T035002Z
113290,18,docker.io/library/python:3.14.6,/usr/bin/gpg-connect-agent,,,NOT_PRESENT,,,20260725T035002Z
113292,18,docker.io/library/python:3.14.6,/usr/bin/gpgsm,,,NOT_PRESENT,,,20260725T035002Z
119217,18,docker.io/library/python:3.14.6,/usr/bin/gprofng,,,NOT_PRESENT,,,20260725T035002Z
119218,18,docker.io/library/python:3.14.6,/usr/bin/gprofng-archive,,,NOT_PRESENT,,,20260725T035002Z
119219,18,docker.io/library/python:3.14.6,/usr/bin/gprofng-collect-app,,,NOT_PRESENT,,,20260725T035002Z
119220,18,docker.io/library/python:3.14.6,/usr/bin/gprofng-display-html,,,NOT_PRESENT,,,20260725T035002Z
119221,18,docker.io/library/python:3.14.6,/usr/bin/gprofng-display-src,,,NOT_PRESENT,,,20260725T035002Z
119222,18,docker.io/library/python:3.14.6,/usr/bin/gprofng-display-text,,,NOT_PRESENT,,,20260725T035002Z
109270,18,docker.io/library/python:3.14.6,/usr/bin/grep,,,NOT_PRESENT,,,20260725T035002Z
119223,18,docker.io/library/python:3.14.6,/usr/bin/gresource,,,NOT_PRESENT,,,20260725T035002Z
109271,18,docker.io/library/python:3.14.6,/usr/bin/groups,,,NOT_PRESENT,,,20260725T035002Z
119224,18,docker.io/library/python:3.14.6,/usr/bin/gsettings,,,NOT_PRESENT,,,20260725T035002Z
119225,18,docker.io/library/python:3.14.6,/usr/bin/gtester,,,NOT_PRESENT,,,20260725T035002Z
119226,18,docker.io/library/python:3.14.6,/usr/bin/gtester-report,,,NOT_PRESENT,,,20260725T035002Z
109272,18,docker.io/library/python:3.14.6,/usr/bin/gunzip,,,NOT_PRESENT,,,20260725T035002Z
109273,18,docker.io/library/python:3.14.6,/usr/bin/gzexe,,,NOT_PRESENT,,,20260725T035002Z
109274,18,docker.io/library/python:3.14.6,/usr/bin/gzip,,,NOT_PRESENT,,,20260725T035002Z
114432,18,docker.io/library/python:3.14.6,/usr/bin/h2ph,,,NOT_PRESENT,,,20260725T035002Z
114433,18,docker.io/library/python:3.14.6,/usr/bin/h2xs,,,NOT_PRESENT,,,20260725T035002Z
109275,18,docker.io/library/python:3.14.6,/usr/bin/hardlink,,,NOT_PRESENT,,,20260725T035002Z
109276,18,docker.io/library/python:3.14.6,/usr/bin/head,,,NOT_PRESENT,,,20260725T035002Z
114434,18,docker.io/library/python:3.14.6,/usr/bin/hg,,,NOT_PRESENT,,,20260725T035002Z
114435,18,docker.io/library/python:3.14.6,/usr/bin/hg-ssh,,,NOT_PRESENT,,,20260725T035002Z
109277,18,docker.io/library/python:3.14.6,/usr/bin/hostid,,,NOT_PRESENT,,,20260725T035002Z
109278,18,docker.io/library/python:3.14.6,/usr/bin/hostname,,,NOT_PRESENT,,,20260725T035002Z
109279,18,docker.io/library/python:3.14.6,/usr/bin/iconv,,,NOT_PRESENT,,,20260725T035002Z
119227,18,docker.io/library/python:3.14.6,/usr/bin/icuexportdata,,,NOT_PRESENT,,,20260725T035002Z
119228,18,docker.io/library/python:3.14.6,/usr/bin/icuinfo,,,NOT_PRESENT,,,20260725T035002Z
109280,18,docker.io/library/python:3.14.6,/usr/bin/id,,,NOT_PRESENT,,,20260725T035002Z
119229,18,docker.io/library/python:3.14.6,/usr/bin/ifnames,,,NOT_PRESENT,,,20260725T035002Z
109281,18,docker.io/library/python:3.14.6,/usr/bin/infocmp,,,NOT_PRESENT,,,20260725T035002Z
109282,18,docker.io/library/python:3.14.6,/usr/bin/install,,,NOT_PRESENT,,,20260725T035002Z
114436,18,docker.io/library/python:3.14.6,/usr/bin/instmodsh,,,NOT_PRESENT,,,20260725T035002Z
109283,18,docker.io/library/python:3.14.6,/usr/bin/ionice,,,NOT_PRESENT,,,20260725T035002Z
109284,18,docker.io/library/python:3.14.6,/usr/bin/ipcmk,,,NOT_PRESENT,,,20260725T035002Z
109285,18,docker.io/library/python:3.14.6,/usr/bin/ipcrm,,,NOT_PRESENT,,,20260725T035002Z
109286,18,docker.io/library/python:3.14.6,/usr/bin/ipcs,,,NOT_PRESENT,,,20260725T035002Z
109287,18,docker.io/library/python:3.14.6,/usr/bin/ischroot,,,NOT_PRESENT,,,20260725T035002Z
109288,18,docker.io/library/python:3.14.6,/usr/bin/join,,,NOT_PRESENT,,,20260725T035002Z
114437,18,docker.io/library/python:3.14.6,/usr/bin/json_pp,,,NOT_PRESENT,,,20260725T035002Z
114438,18,docker.io/library/python:3.14.6,/usr/bin/kill,,,NOT_PRESENT,,,20260725T035002Z
119230,18,docker.io/library/python:3.14.6,/usr/bin/krb5-config.mit,,,NOT_PRESENT,,,20260725T035002Z
109289,18,docker.io/library/python:3.14.6,/usr/bin/ldd,,,NOT_PRESENT,,,20260725T035002Z
114439,18,docker.io/library/python:3.14.6,/usr/bin/libnetcfg,,,NOT_PRESENT,,,20260725T035002Z
119231,18,docker.io/library/python:3.14.6,/usr/bin/libpng16-config,,,NOT_PRESENT,,,20260725T035002Z
119232,18,docker.io/library/python:3.14.6,/usr/bin/libtoolize,,,NOT_PRESENT,,,20260725T035002Z
119233,18,docker.io/library/python:3.14.6,/usr/bin/libwmf-config,,,NOT_PRESENT,,,20260725T035002Z
109290,18,docker.io/library/python:3.14.6,/usr/bin/link,,,NOT_PRESENT,,,20260725T035002Z
109291,18,docker.io/library/python:3.14.6,/usr/bin/ln,,,NOT_PRESENT,,,20260725T035002Z
109292,18,docker.io/library/python:3.14.6,/usr/bin/locale,,,NOT_PRESENT,,,20260725T035002Z
109293,18,docker.io/library/python:3.14.6,/usr/bin/localedef,,,NOT_PRESENT,,,20260725T035002Z
109294,18,docker.io/library/python:3.14.6,/usr/bin/logger,,,NOT_PRESENT,,,20260725T035002Z
109295,18,docker.io/library/python:3.14.6,/usr/bin/login,,,NOT_PRESENT,,,20260725T035002Z
109296,18,docker.io/library/python:3.14.6,/usr/bin/logname,,,NOT_PRESENT,,,20260725T035002Z
109297,18,docker.io/library/python:3.14.6,/usr/bin/ls,,,NOT_PRESENT,,,20260725T035002Z
109298,18,docker.io/library/python:3.14.6,/usr/bin/lsblk,,,NOT_PRESENT,,,20260725T035002Z
109299,18,docker.io/library/python:3.14.6,/usr/bin/lscpu,,,NOT_PRESENT,,,20260725T035002Z
109300,18,docker.io/library/python:3.14.6,/usr/bin/lsipc,,,NOT_PRESENT,,,20260725T035002Z
109301,18,docker.io/library/python:3.14.6,/usr/bin/lslocks,,,NOT_PRESENT,,,20260725T035002Z
109302,18,docker.io/library/python:3.14.6,/usr/bin/lslogins,,,NOT_PRESENT,,,20260725T035002Z
109303,18,docker.io/library/python:3.14.6,/usr/bin/lsmem,,,NOT_PRESENT,,,20260725T035002Z
109304,18,docker.io/library/python:3.14.6,/usr/bin/lsns,,,NOT_PRESENT,,,20260725T035002Z
119234,18,docker.io/library/python:3.14.6,/usr/bin/lzmainfo,,,NOT_PRESENT,,,20260725T035002Z
119235,18,docker.io/library/python:3.14.6,/usr/bin/m4,,,NOT_PRESENT,,,20260725T035002Z
119236,18,docker.io/library/python:3.14.6,/usr/bin/magick-im7.q16,,,NOT_PRESENT,,,20260725T035002Z
119237,18,docker.io/library/python:3.14.6,/usr/bin/make,,,NOT_PRESENT,,,20260725T035002Z
119239,18,docker.io/library/python:3.14.6,/usr/bin/makeconv,,,NOT_PRESENT,,,20260725T035002Z
119238,18,docker.io/library/python:3.14.6,/usr/bin/make-first-existing-target,,,NOT_PRESENT,,,20260725T035002Z
119240,18,docker.io/library/python:3.14.6,/usr/bin/mariadb_config,,,NOT_PRESENT,,,20260725T035002Z
109305,18,docker.io/library/python:3.14.6,/usr/bin/mawk,,,NOT_PRESENT,,,20260725T035002Z
109306,18,docker.io/library/python:3.14.6,/usr/bin/mcookie,,,NOT_PRESENT,,,20260725T035002Z
109307,18,docker.io/library/python:3.14.6,/usr/bin/md5sum,,,NOT_PRESENT,,,20260725T035002Z
109308,18,docker.io/library/python:3.14.6,/usr/bin/mkdir,,,NOT_PRESENT,,,20260725T035002Z
109309,18,docker.io/library/python:3.14.6,/usr/bin/mkfifo,,,NOT_PRESENT,,,20260725T035002Z
109310,18,docker.io/library/python:3.14.6,/usr/bin/mknod,,,NOT_PRESENT,,,20260725T035002Z
109311,18,docker.io/library/python:3.14.6,/usr/bin/mktemp,,,NOT_PRESENT,,,20260725T035002Z
109312,18,docker.io/library/python:3.14.6,/usr/bin/more,,,NOT_PRESENT,,,20260725T035002Z
109313,18,docker.io/library/python:3.14.6,/usr/bin/mount,,,NOT_PRESENT,,,20260725T035002Z
109314,18,docker.io/library/python:3.14.6,/usr/bin/mountpoint,,,NOT_PRESENT,,,20260725T035002Z
109315,18,docker.io/library/python:3.14.6,/usr/bin/mv,,,NOT_PRESENT,,,20260725T035002Z
109316,18,docker.io/library/python:3.14.6,/usr/bin/namei,,,NOT_PRESENT,,,20260725T035002Z
119241,18,docker.io/library/python:3.14.6,/usr/bin/ncurses6-config,,,NOT_PRESENT,,,20260725T035002Z
119242,18,docker.io/library/python:3.14.6,/usr/bin/ncursesw6-config,,,NOT_PRESENT,,,20260725T035002Z
109317,18,docker.io/library/python:3.14.6,/usr/bin/newgrp,,,NOT_PRESENT,,,20260725T035002Z
109318,18,docker.io/library/python:3.14.6,/usr/bin/nice,,,NOT_PRESENT,,,20260725T035002Z
109319,18,docker.io/library/python:3.14.6,/usr/bin/nl,,,NOT_PRESENT,,,20260725T035002Z
109320,18,docker.io/library/python:3.14.6,/usr/bin/nohup,,,NOT_PRESENT,,,20260725T035002Z
109321,18,docker.io/library/python:3.14.6,/usr/bin/nproc,,,NOT_PRESENT,,,20260725T035002Z
109322,18,docker.io/library/python:3.14.6,/usr/bin/nsenter,,,NOT_PRESENT,,,20260725T035002Z
109323,18,docker.io/library/python:3.14.6,/usr/bin/numfmt,,,NOT_PRESENT,,,20260725T035002Z
109324,18,docker.io/library/python:3.14.6,/usr/bin/od,,,NOT_PRESENT,,,20260725T035002Z
113293,18,docker.io/library/python:3.14.6,/usr/bin/openssl,,,NOT_PRESENT,,,20260725T035002Z
119243,18,docker.io/library/python:3.14.6,/usr/bin/pango-list,,,NOT_PRESENT,,,20260725T035002Z
119244,18,docker.io/library/python:3.14.6,/usr/bin/pango-segmentation,,,NOT_PRESENT,,,20260725T035002Z
119245,18,docker.io/library/python:3.14.6,/usr/bin/pango-view,,,NOT_PRESENT,,,20260725T035002Z
109325,18,docker.io/library/python:3.14.6,/usr/bin/partx,,,NOT_PRESENT,,,20260725T035002Z
109326,18,docker.io/library/python:3.14.6,/usr/bin/passwd,,,NOT_PRESENT,,,20260725T035002Z
109327,18,docker.io/library/python:3.14.6,/usr/bin/paste,,,NOT_PRESENT,,,20260725T035002Z
119246,18,docker.io/library/python:3.14.6,/usr/bin/patch,,,NOT_PRESENT,,,20260725T035002Z
109328,18,docker.io/library/python:3.14.6,/usr/bin/pathchk,,,NOT_PRESENT,,,20260725T035002Z
119247,18,docker.io/library/python:3.14.6,/usr/bin/pcre2-config,,,NOT_PRESENT,,,20260725T035002Z
109329,18,docker.io/library/python:3.14.6,/usr/bin/perl,,,NOT_PRESENT,,,20260725T035002Z
114440,18,docker.io/library/python:3.14.6,/usr/bin/perl5.40-x86_64-linux-gnu,,,NOT_PRESENT,,,20260725T035002Z
114441,18,docker.io/library/python:3.14.6,/usr/bin/perlbug,,,NOT_PRESENT,,,20260725T035002Z
114442,18,docker.io/library/python:3.14.6,/usr/bin/perldoc,,,NOT_PRESENT,,,20260725T035002Z
114443,18,docker.io/library/python:3.14.6,/usr/bin/perlivp,,,NOT_PRESENT,,,20260725T035002Z
119248,18,docker.io/library/python:3.14.6,/usr/bin/pg_config,,,NOT_PRESENT,,,20260725T035002Z
114444,18,docker.io/library/python:3.14.6,/usr/bin/pgrep,,,NOT_PRESENT,,,20260725T035002Z
114445,18,docker.io/library/python:3.14.6,/usr/bin/piconv,,,NOT_PRESENT,,,20260725T035002Z
114446,18,docker.io/library/python:3.14.6,/usr/bin/pidwait,,,NOT_PRESENT,,,20260725T035002Z
113294,18,docker.io/library/python:3.14.6,/usr/bin/pinentry-curses,,,NOT_PRESENT,,,20260725T035002Z
109330,18,docker.io/library/python:3.14.6,/usr/bin/pinky,,,NOT_PRESENT,,,20260725T035002Z
119249,18,docker.io/library/python:3.14.6,/usr/bin/pkgconf,,,NOT_PRESENT,,,20260725T035002Z
119250,18,docker.io/library/python:3.14.6,/usr/bin/pkgdata,,,NOT_PRESENT,,,20260725T035002Z
114447,18,docker.io/library/python:3.14.6,/usr/bin/pl2pm,,,NOT_PRESENT,,,20260725T035002Z
109331,18,docker.io/library/python:3.14.6,/usr/bin/pldd,,,NOT_PRESENT,,,20260725T035002Z
114448,18,docker.io/library/python:3.14.6,/usr/bin/pmap,,,NOT_PRESENT,,,20260725T035002Z
114449,18,docker.io/library/python:3.14.6,/usr/bin/pod2html,,,NOT_PRESENT,,,20260725T035002Z
114450,18,docker.io/library/python:3.14.6,/usr/bin/pod2man,,,NOT_PRESENT,,,20260725T035002Z
114451,18,docker.io/library/python:3.14.6,/usr/bin/pod2text,,,NOT_PRESENT,,,20260725T035002Z
114452,18,docker.io/library/python:3.14.6,/usr/bin/pod2usage,,,NOT_PRESENT,,,20260725T035002Z
114453,18,docker.io/library/python:3.14.6,/usr/bin/podchecker,,,NOT_PRESENT,,,20260725T035002Z
109332,18,docker.io/library/python:3.14.6,/usr/bin/pr,,,NOT_PRESENT,,,20260725T035002Z
109333,18,docker.io/library/python:3.14.6,/usr/bin/printenv,,,NOT_PRESENT,,,20260725T035002Z
109334,18,docker.io/library/python:3.14.6,/usr/bin/printf,,,NOT_PRESENT,,,20260725T035002Z
109335,18,docker.io/library/python:3.14.6,/usr/bin/prlimit,,,NOT_PRESENT,,,20260725T035002Z
114454,18,docker.io/library/python:3.14.6,/usr/bin/prove,,,NOT_PRESENT,,,20260725T035002Z
114455,18,docker.io/library/python:3.14.6,/usr/bin/ps,,,NOT_PRESENT,,,20260725T035002Z
114456,18,docker.io/library/python:3.14.6,/usr/bin/ptar,,,NOT_PRESENT,,,20260725T035002Z
114457,18,docker.io/library/python:3.14.6,/usr/bin/ptardiff,,,NOT_PRESENT,,,20260725T035002Z
114458,18,docker.io/library/python:3.14.6,/usr/bin/ptargrep,,,NOT_PRESENT,,,20260725T035002Z
109336,18,docker.io/library/python:3.14.6,/usr/bin/ptx,,,NOT_PRESENT,,,20260725T035002Z
109337,18,docker.io/library/python:3.14.6,/usr/bin/pwd,,,NOT_PRESENT,,,20260725T035002Z
114459,18,docker.io/library/python:3.14.6,/usr/bin/pwdx,,,NOT_PRESENT,,,20260725T035002Z
114460,18,docker.io/library/python:3.14.6,/usr/bin/py3clean,,,NOT_PRESENT,,,20260725T035002Z
114461,18,docker.io/library/python:3.14.6,/usr/bin/py3compile,,,NOT_PRESENT,,,20260725T035002Z
114462,18,docker.io/library/python:3.14.6,/usr/bin/pydoc3.13,,,NOT_PRESENT,,,20260725T035002Z
114463,18,docker.io/library/python:3.14.6,/usr/bin/pygettext3.13,,,NOT_PRESENT,,,20260725T035002Z
114464,18,docker.io/library/python:3.14.6,/usr/bin/python3.13,,,NOT_PRESENT,,,20260725T035002Z
